index,title,publishedAt,channelName,duration,viewCount,likeCount,commentCount,comments,lang,translated_comments,sentiment,sentiment_summary
MHSPfc5gZzw,🔴 Noche de WOW #1 ⚔️ | The War Within | World of Warcraft (En Vivo),2025-09-01,DabeatZtudio,22773.0,194.0,3.0,0.0,[],[],[],[],0
1ZAbtkrSuow,World of Warcraft: MoP Classic. Стрім українською,2025-09-01,Бузковий Котик,13288.0,7.0,1.0,0.0,[],[],[],[],0
4uW3OCSHaWY,"World Of Warcraft - MOP Classic Gold Farming - Goal 17K - Current 6,091  [8.31.2025]",2025-09-01,golephish,27548.0,28.0,1.0,0.0,[],[],[],[],0
_GvsJiE3vPY,🔴 BIG REACTS SESSION AND THEN SOME WOW | WORLD OF WARCRAFT 🎮🎮🎮,2025-09-01,FTWItachi,10676.0,10.0,1.0,0.0,[],[],[],[],0
D94Fed6mDwg,World of Warcraft,2025-09-01,TartarusKing,15186.0,6.0,1.0,0.0,[],[],[],[],0
RNNYtA9I1KU,Hardcore World of Warcraft - The adventures of Xitwound &amp; Bubbles,2025-09-01,Forgotten Gods,3703.0,10.0,0.0,0.0,[],[],[],[],0
Q6I3Fglr0JU,Live • Hardcore World of warcraft paladin lvl 23-26 *FIM*,2025-09-01,Paladino Biólogo,22435.0,96.0,12.0,6.0,"['Foi a potion desconhecida que tu bebeu, esfraqueceu tua internet 😋', '""Conexão bem sucedida""... E esse cliffhanger aí?? Maldade kaksjsjaj', 'Esse final de série ficou meio triste mas eu dei meu melhor galera, espero que gostem :)']","['pt', 'pt', 'pt']","['was the unknown potion that you drank, broke your internet', 'successful connection... and this clifthanger there?? evil kaksjjaj', 'this end of the series became half sad but I of my best career, I hope I like it']","[-1, 1, 1]",1
4efk7JUgrFw,HARDCORE in World of Warcraft 20th Anniversary – LvL 16 Shaman Starting the Stream,2025-09-01,Tusk Reaper Gaming,21412.0,53.0,0.0,0.0,[],[],[],[],0
80Ys3SWz9nE,World of Warcraft | Mythic+ Dungeons 10+ keys and up Road to 3k Rating | Elemental Shaman PoV,2025-09-01,Ordained,7010.0,118.0,0.0,0.0,[],[],[],[],0
6mtK8V2nCAQ,"⚔️ World of Warcraft, Classic ERA / Newbie Hunter🔥MrRoyalM🔥 UA/ ENG/RU/RO",2025-09-01,MrRoyalM,24241.0,265.0,3.0,0.0,[],[],[],[],0
QKBMOQCc2VY,World of Warcraft PvE Türkçe Canlı Yayın | İlk Kez Dungeon &amp; Raid (Bölüm 2) (Öğreniyoruz)| WoW 2025,2025-09-01,Azuilan,9937.0,148.0,4.0,2.0,['discord kanalınız var mı?'],['tr'],['Do you have a discord channel?'],[-1],-1
cCNYjXNZveo,🔴 World of Warcraft: Retail S3|💀Ghosts of K’aresh Farming|PVE CARNAGE + Random PVP|11.2 LIVE,2025-09-01,Ciroki,20372.0,40.0,3.0,0.0,[],[],[],[],0
Tho4U96JB68,Levelling Frost/Fire Mage (10) 85+ | Pandaria | World of Warcraft Classic,2025-09-01,Hu5ky,1318.0,14.0,0.0,0.0,[],[],[],[],0
FYTDpwVAPn0,World of Warcraft: Leveling Hunter to unlock Allied Races,2025-09-01,TheFatGuy,4974.0,4.0,0.0,0.0,[],[],[],[],0
g0jR793Zoeg,World of Warcraft - Тот самый челендж! На бесплатном сервере Legion,2025-08-31,Wargul,7620.0,447.0,24.0,0.0,[],[],[],[],0
WTWjN_VabUY,World of Warcraft Mists of Pandaria Classic - Raid Today! - Chill Questing -  Ret Paladin,2025-08-31,Robert Rambles,13971.0,1816.0,74.0,2.0,"['Way to go!', 'Very nice.']","['so', 'cs']","[""I don't know how to go!"", 'Very nice.']","[-1, 1]",0
VwNu-aWY8bk,"⚔️ World of Warcraft, Classic ERA / Newbie Hunter🔥MrRoyalM🔥 UA/ ENG/RU/RO",2025-08-31,MrRoyalM,24353.0,9.0,1.0,0.0,[],[],[],[],0
zAcMhQDHghQ,WoWGuild-Battle.net-Gameplay&#39;s Live broadcast world of warcraft 11.2.0 GamePlay LiveNow,2025-08-31,WoWGuild-Battle.net-Gameplay,3615.0,12.0,0.0,0.0,[],[],[],[],0
0osus9SA9Yk,World of Warcraft: Quests and stuff,2025-08-31,TheFatGuy,7590.0,1.0,0.0,0.0,[],[],[],[],0
KJTVm-MVTyQ,🔴LIVE - World of warcraft Retail on the Outlaw Rogue for a bit,2025-08-31,TheBachelorPad,29500.0,52.0,1.0,0.0,[],[],[],[],0
T_0CoLy5GXw,Season 3 Lets Go ! | A World Of Warcraft Stream,2025-08-31,GaminWitKo,11853.0,9.0,0.0,0.0,[],[],[],[],0
kjikv176LfQ,World of Warcraft | Jornada em Azeroth  Episódio 109 #wowbrasil #worldofwarcraft #wow,2025-08-31,Damon Rubera,7724.0,29.0,3.0,0.0,[],[],[],[],0
P1cf68iffao,🔴🎮【World of Warcraft】11.2 New Guild | Fun Times~ | LFR with Guild! |🎮Part: 29,2025-08-31,♡𖤐Sonata Dawnstar𖤐♡,7397.0,12.0,2.0,0.0,[],[],[],[],0
aV9vgZNfDxg,"World Of Warcraft - MOP Classic Gold Farming - Goal 17K - Current 2,000 [Saturday - 8.30.2025]",2025-08-31,golephish,19021.0,12.0,1.0,0.0,[],[],[],[],0
qhdSQiUB-1Y,World of Warcraft |:| Retail |:| Hunter Grind,2025-08-31,Stalkgaming,3872.0,36.0,4.0,5.0,"['Ahhhhhhhhh😮she was loud 😱 till next time 👍', '🦪 🎯🦪🎯🦪', 'I like the flying 👍', 'Weeeeeeeeee😊', '🌽🌽🌽🌽🌽😮😱🤪']","['en', 'unknown', 'no', 'nl', 'unknown']","['ahhhhhhhhhshe was loud  till next time ', ' ', ""If you're ever lost and alone in the woods, hug a tree"", 'sea', '']","[-1, 0, 1, 1, 0]",1
AZqKEOxu9uw,Back to Azeroth – World of Warcraft Classic Adventures,2025-08-31,FriendlyFire:ON ,25677.0,211.0,12.0,0.0,[],[],[],[],0
9A0asqPOeEM,🛡️Professional Punching Bag Simulator 💪World of Warcraft Protection Warrior stream,2025-08-31,STRatoZ | The | One,5007.0,11.0,0.0,0.0,[],[],[],[],0
8zsH6fhe4sk,【WORLD OF WARCRAFT】sleepy wow saturday【Babette Bichoux】,2025-08-31,Babette Bichoux 🦋🔪,19834.0,214.0,10.0,0.0,[],[],[],[],0
c1VtYmYz5f4,World of Warcraft Classic,2025-08-31,AVStreamStudio,7558.0,0.0,0.0,0.0,[],[],[],[],0
WGX0Qg37e7E,🔴 LIVE! WORLD OF WARCRAFT AND CHILL,2025-08-31,kait archer,16817.0,232.0,3.0,0.0,[],[],[],[],0
ZtmsemDeHic,Make WOW Great Again! Στριμάρουμε World of Warcraft με Pedram Voss #1,2025-08-31,JUMPCUT,13617.0,1983.0,77.0,4.0,"['Έχουμε link για το screensaver από πίσω;', 'χααχαχαχαχ ρε τι θυμηθηκες. Ειχα φτιαξει blood elf  hunter στο Burning Crusade (ακομη τον εχω), και πολεμουσα με ενα 2h sword που μου ειχε δωσει η Sylvanas σε ενα quest σχετικα αρχη, και γενικως boostara strength.....\nΟι έννοια rotation εν τω μεταξυ δεν υπηρχε καν στη συνειδηση μου... το steady shot το θεωρουσα αχρηστο. \nΠολυ αγαπημενο παιχνιδι, ακομη και τωρα, αν και για εμενα η εποχη των πολυ καλων expansion τελειωσε στο pandaria και μια τελευταια αναλαμπη στο Legion.\nΤα φιλια μου', 'το WoW τελείωσε στο Legion', 'το τελευταίο WoW που είδα πρέπει να ήτανε 19 WoW πιο πριν οπότε εδώ δεν καταλαβαίνω τι γίνεται να πω την αλήθεια...']","['el', 'el', 'el', 'el']","['we have link for the screensaver from behind', ""I had built blood Elf Hunter in burning crusade yet I had it, and I fought with a 2h sword that had given me sylvanas to a question-related principle, and generally booster strength... the meaning rotation in it didn't even exist in my consciousness... the Steady shot was the most useful game, even now, although for me the time of the very good expansion ended in Pandaria and a last lesson in the legend."", 'Wow ended up in the legion', ""The last watch I saw must have been 19 wow earlier so I don't understand what's going on here to tell the truth...""]","[-1, 1, 1, -1]",0
